,None,beak,body,eye,feet,head,leg,tail,unknown,wing,bumper,door,headlight,hood,trunk,wheel,window,windshield,armrest,backrest,seat,ear,mouth,neck,paw,None_total_arclength,beak_total_arclength,body_total_arclength,eye_total_arclength,feet_total_arclength,head_total_arclength,leg_total_arclength,tail_total_arclength,unknown_total_arclength,wing_total_arclength,bumper_total_arclength,door_total_arclength,headlight_total_arclength,hood_total_arclength,trunk_total_arclength,wheel_total_arclength,window_total_arclength,windshield_total_arclength,armrest_total_arclength,backrest_total_arclength,seat_total_arclength,ear_total_arclength,mouth_total_arclength,neck_total_arclength,paw_total_arclength
924,3,0,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,184,24,0,0,1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,0,0,6,2,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,576,28,0,472,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,0,0
926,12,0,4,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,450,0,494,0,0,0,1132,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0
927,0,0,12,2,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414,26,0,0,612,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,3,0,2,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,684,0,98,426,0,52,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,379,0,0
929,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,174,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0
932,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,54,0,120,1646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0
933,0,0,6,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,652,16,0,528,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0
934,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0
935,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,22,0,244,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,11,0,0
936,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62,0,0,2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0
937,0,0,0,2,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,6,0,114,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,322,0,0
938,0,0,0,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,50,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
939,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,62,0,0,2782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,70,0,0
940,0,0,0,4,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,508,1620,299,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0
941,3,0,6,2,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,90,0,500,44,0,190,1382,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,39,0
942,0,0,4,0,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,254,0,0,388,1418,314,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0
943,0,0,12,4,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,632,46,0,326,622,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0
944,0,0,6,2,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,662,18,0,248,704,276,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0
945,0,0,2,2,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1072,8,0,240,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,91,0,0
946,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,82,0,0,1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0
947,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,98,1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,67,0,0
948,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
949,0,0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,312,1590,70,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0
950,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2594,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
951,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2462,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0
952,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,98,0,0
953,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,56,0,0,2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
954,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,1594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
956,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,2438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,884,64,0,0,2404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0
